2022-05-15 00:05:708 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 13:05:944 INFO  HomePage :102 - Clicking on ComputersTab[[ChromeDriver: chrome on WINDOWS (88f3610a254fd07e333d25a9cd6daf25)] -> xpath: //body/div[6]/div[2]/ul[1]/li[1]/a[1]]
2022-05-16 13:05:455 INFO  HomePage :43 - Clicking on DesktopLink[[ChromeDriver: chrome on WINDOWS (88f3610a254fd07e333d25a9cd6daf25)] -> xpath: //img[@title='Show products in category Desktops']]
2022-05-16 13:05:421 INFO  HomePage :67 - Clicking on Build your own computer[[ChromeDriver: chrome on WINDOWS (88f3610a254fd07e333d25a9cd6daf25)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-16 13:05:477 INFO  HomePage :85 - Selecting processorr from droppdown2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00] from dropdown [[ChromeDriver: chrome on WINDOWS (88f3610a254fd07e333d25a9cd6daf25)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 13:05:561 INFO  HomePage :90 - Selecting RAM fromdroppdown4GB [+$20.00] from dropdown [[ChromeDriver: chrome on WINDOWS (88f3610a254fd07e333d25a9cd6daf25)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 13:05:644 INFO  HomePage :99 - Clicking on HDD radios 400[[ChromeDriver: chrome on WINDOWS (88f3610a254fd07e333d25a9cd6daf25)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-16 13:05:707 INFO  HomePage :109 - Clicking on newsletterbox[[ChromeDriver: chrome on WINDOWS (88f3610a254fd07e333d25a9cd6daf25)] -> xpath: //input[@id='product_attribute_4_9']]
2022-05-16 13:05:776 INFO  HomePage :131 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (88f3610a254fd07e333d25a9cd6daf25)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 13:05:730 INFO  HomePage :135 - getting varify text product added tocart [[ChromeDriver: chrome on WINDOWS (88f3610a254fd07e333d25a9cd6daf25)] -> xpath: //p[text()='The product has been added to your ']]
2022-05-16 13:05:617 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 13:05:177 INFO  HomePage :102 - Clicking on ComputersTab[[ChromeDriver: chrome on WINDOWS (33f1e3ed7247a0a591d3a7e7d0109441)] -> xpath: //body/div[6]/div[2]/ul[1]/li[1]/a[1]]
2022-05-16 13:05:741 INFO  HomePage :43 - Clicking on DesktopLink[[ChromeDriver: chrome on WINDOWS (33f1e3ed7247a0a591d3a7e7d0109441)] -> xpath: //img[@title='Show products in category Desktops']]
2022-05-16 13:05:598 INFO  HomePage :67 - Clicking on Build your own computer[[ChromeDriver: chrome on WINDOWS (33f1e3ed7247a0a591d3a7e7d0109441)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-16 13:05:673 INFO  HomePage :85 - Selecting processorr from droppdown2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00] from dropdown [[ChromeDriver: chrome on WINDOWS (33f1e3ed7247a0a591d3a7e7d0109441)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 13:05:762 INFO  HomePage :90 - Selecting RAM fromdroppdown8GB [+$60.00] from dropdown [[ChromeDriver: chrome on WINDOWS (33f1e3ed7247a0a591d3a7e7d0109441)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 13:05:847 INFO  HomePage :99 - Clicking on HDD radios 400[[ChromeDriver: chrome on WINDOWS (33f1e3ed7247a0a591d3a7e7d0109441)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-16 13:05:910 INFO  HomePage :109 - Clicking on newsletterbox[[ChromeDriver: chrome on WINDOWS (33f1e3ed7247a0a591d3a7e7d0109441)] -> xpath: //input[@id='product_attribute_4_9']]
2022-05-16 13:05:977 INFO  HomePage :131 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (33f1e3ed7247a0a591d3a7e7d0109441)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 13:05:250 INFO  HomePage :135 - getting varify text product added tocart [[ChromeDriver: chrome on WINDOWS (33f1e3ed7247a0a591d3a7e7d0109441)] -> xpath: //p[text()='The product has been added to your ']]
2022-05-16 13:05:68 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 13:05:946 INFO  LoginPage :59 - getting welcome text from [[ChromeDriver: chrome on WINDOWS (cca6cf5a626f97a1cd97a43cd233c770)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-16 13:05:704 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 13:05:394 INFO  LoginPage :47 - Enter emailshruti2022@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (a90c87e53b80269282ae52a24c42cbbb)] -> id: Email]
2022-05-16 13:05:505 INFO  LoginPage :51 - Enter emailabc123 to email field [[ChromeDriver: chrome on WINDOWS (a90c87e53b80269282ae52a24c42cbbb)] -> xpath: //input[@id='Password']]
2022-05-16 13:05:591 INFO  LoginPage :55 - Clicking on login Button[[ChromeDriver: chrome on WINDOWS (a90c87e53b80269282ae52a24c42cbbb)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 13:05:49 INFO  LoginPage :63 - getting varify errormessage text from [[ChromeDriver: chrome on WINDOWS (a90c87e53b80269282ae52a24c42cbbb)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/form[1]/div[1]]
2022-05-16 13:05:808 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 13:05:616 INFO  LoginPage :47 - Enter emailjalpanakrani@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (7b8811d44fa2c02cc7ac5d59e92283a9)] -> id: Email]
2022-05-16 13:05:719 INFO  LoginPage :51 - Enter emailjalpa21 to email field [[ChromeDriver: chrome on WINDOWS (7b8811d44fa2c02cc7ac5d59e92283a9)] -> xpath: //input[@id='Password']]
2022-05-16 13:05:806 INFO  LoginPage :55 - Clicking on login Button[[ChromeDriver: chrome on WINDOWS (7b8811d44fa2c02cc7ac5d59e92283a9)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 13:05:319 INFO  HomePage :162 - getting logout text from Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Log out')]'
2022-05-16 13:05:116 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 13:05:704 INFO  LoginPage :47 - Enter emailjalpanakrani@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (fdc1e1727849eba6e01c9bdd7c55690a)] -> id: Email]
2022-05-16 13:05:808 INFO  LoginPage :51 - Enter emailjalpa21 to email field [[ChromeDriver: chrome on WINDOWS (fdc1e1727849eba6e01c9bdd7c55690a)] -> xpath: //input[@id='Password']]
2022-05-16 13:05:895 INFO  LoginPage :55 - Clicking on login Button[[ChromeDriver: chrome on WINDOWS (fdc1e1727849eba6e01c9bdd7c55690a)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 13:05:121 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 13:05:971 INFO  HomePage :143 - Clicking on Register Link[[ChromeDriver: chrome on WINDOWS (a98f65e3d5b24406892a57f0bbe177dc)] -> link text: Register]
2022-05-16 13:05:995 INFO  HomePage :117 - getting verify Register Text  from [[ChromeDriver: chrome on WINDOWS (a98f65e3d5b24406892a57f0bbe177dc)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-16 13:05:793 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 13:05:340 INFO  HomePage :143 - Clicking on Register Link[[ChromeDriver: chrome on WINDOWS (14e1864345039361a61572d24bd84152)] -> link text: Register]
2022-05-16 13:05:448 INFO  HomePage :169 - Clicking on Register Button[[ChromeDriver: chrome on WINDOWS (14e1864345039361a61572d24bd84152)] -> xpath: //button[@id='register-button']]
2022-05-16 13:05:472 INFO  HomePage :171 - getting first Name Error text from [[ChromeDriver: chrome on WINDOWS (14e1864345039361a61572d24bd84152)] -> xpath: //span[@id='FirstName-error']]
2022-05-16 13:05:510 INFO  HomePage :175 - getting last Name Error text from [[ChromeDriver: chrome on WINDOWS (14e1864345039361a61572d24bd84152)] -> xpath: //span[@id='LastName-error']]
2022-05-16 13:05:548 INFO  HomePage :179 - getting email Error text from [[ChromeDriver: chrome on WINDOWS (14e1864345039361a61572d24bd84152)] -> xpath: //span[@id='Email-error']]
2022-05-16 13:05:582 INFO  HomePage :183 - getting password Error text from [[ChromeDriver: chrome on WINDOWS (14e1864345039361a61572d24bd84152)] -> xpath: //span[@id='Password-error']]
2022-05-16 13:05:612 INFO  HomePage :187 - getting confirm Pw Error text from [[ChromeDriver: chrome on WINDOWS (14e1864345039361a61572d24bd84152)] -> xpath: //span[@id='ConfirmPassword-error']]
2022-05-16 13:05:390 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 13:05:55 INFO  HomePage :143 - Clicking on Register Link[[ChromeDriver: chrome on WINDOWS (bf5aa72eb67b77c0ab5a74768b105886)] -> link text: Register]
2022-05-16 13:05:124 INFO  HomePage :126 - Clicking on female radio button[[ChromeDriver: chrome on WINDOWS (bf5aa72eb67b77c0ab5a74768b105886)] -> xpath: //input[@id='gender-female']]
2022-05-16 13:05:228 INFO  HomePage :130 - Enter email Shruti to email field [[ChromeDriver: chrome on WINDOWS (bf5aa72eb67b77c0ab5a74768b105886)] -> id: FirstName]
2022-05-16 13:05:330 INFO  HomePage :135 - Enter emailDevani to email field [[ChromeDriver: chrome on WINDOWS (bf5aa72eb67b77c0ab5a74768b105886)] -> id: LastName]
2022-05-16 13:05:417 INFO  HomePage :140 - Selecting DateofBirth12 from dropdown [[ChromeDriver: chrome on WINDOWS (bf5aa72eb67b77c0ab5a74768b105886)] -> xpath: //select[@name='DateOfBirthDay']]
2022-05-16 13:05:501 INFO  HomePage :146 - Selecting month11 from dropdown [[ChromeDriver: chrome on WINDOWS (bf5aa72eb67b77c0ab5a74768b105886)] -> xpath: //select[@name='DateOfBirthMonth']]
2022-05-16 13:05:576 INFO  HomePage :150 - Selecting year1987 from dropdown [[ChromeDriver: chrome on WINDOWS (bf5aa72eb67b77c0ab5a74768b105886)] -> xpath: //select[@name='DateOfBirthYear']]
2022-05-16 13:05:680 INFO  HomePage :155 - Enter emailshruti2022@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (bf5aa72eb67b77c0ab5a74768b105886)] -> id: Email]
2022-05-16 13:05:774 INFO  HomePage :159 - Enter emailshruti2022 to email field [[ChromeDriver: chrome on WINDOWS (bf5aa72eb67b77c0ab5a74768b105886)] -> xpath: //input[@id='Password']]
2022-05-16 13:05:880 INFO  HomePage :164 - Enter emailshruti2022 to email field [[ChromeDriver: chrome on WINDOWS (bf5aa72eb67b77c0ab5a74768b105886)] -> id: ConfirmPassword]
2022-05-16 13:05:622 INFO  HomePage :169 - Clicking on Register Button[[ChromeDriver: chrome on WINDOWS (bf5aa72eb67b77c0ab5a74768b105886)] -> xpath: //button[@id='register-button']]
2022-05-16 13:05:641 INFO  HomePage :117 - getting verify Register Text  from [[ChromeDriver: chrome on WINDOWS (bf5aa72eb67b77c0ab5a74768b105886)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-16 17:05:684 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:40 INFO  HomePage :102 - Clicking on ComputersTab[[ChromeDriver: chrome on WINDOWS (9d2a8bb4e44202a99a1f16068bbdac6c)] -> xpath: //body/div[6]/div[2]/ul[1]/li[1]/a[1]]
2022-05-16 17:05:99 INFO  HomePage :38 - getting varify computerText [[ChromeDriver: chrome on WINDOWS (9d2a8bb4e44202a99a1f16068bbdac6c)] -> xpath: //h1[contains(text(),'Computers')]]
2022-05-16 17:05:77 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:387 INFO  HomePage :102 - Clicking on ComputersTab[[ChromeDriver: chrome on WINDOWS (2bb2648467666a556a96cd0601d1d6b6)] -> xpath: //body/div[6]/div[2]/ul[1]/li[1]/a[1]]
2022-05-16 17:05:976 INFO  HomePage :43 - Clicking on DesktopLink[[ChromeDriver: chrome on WINDOWS (2bb2648467666a556a96cd0601d1d6b6)] -> xpath: //img[@title='Show products in category Desktops']]
2022-05-16 17:05:04 INFO  HomePage :46 - getting verify Desktop text from [[ChromeDriver: chrome on WINDOWS (2bb2648467666a556a96cd0601d1d6b6)] -> xpath: //h1[contains(text(),'Desktops')]]
2022-05-16 17:05:926 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:316 INFO  HomePage :102 - Clicking on ComputersTab[[ChromeDriver: chrome on WINDOWS (2775617f2e3384d5f787c3ce610acbdb)] -> xpath: //body/div[6]/div[2]/ul[1]/li[1]/a[1]]
2022-05-16 17:05:855 INFO  HomePage :43 - Clicking on DesktopLink[[ChromeDriver: chrome on WINDOWS (2775617f2e3384d5f787c3ce610acbdb)] -> xpath: //img[@title='Show products in category Desktops']]
2022-05-16 17:05:859 INFO  HomePage :67 - Clicking on Build your own computer[[ChromeDriver: chrome on WINDOWS (2775617f2e3384d5f787c3ce610acbdb)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-16 17:05:965 INFO  HomePage :85 - Selecting processorr from droppdown2.2 GHz Intel Pentium Dual-Core E2200 from dropdown [[ChromeDriver: chrome on WINDOWS (2775617f2e3384d5f787c3ce610acbdb)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 17:05:82 INFO  HomePage :90 - Selecting RAM fromdroppdown2 GB from dropdown [[ChromeDriver: chrome on WINDOWS (2775617f2e3384d5f787c3ce610acbdb)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 17:05:150 INFO  HomePage :99 - Clicking on HDD radios 400[[ChromeDriver: chrome on WINDOWS (2775617f2e3384d5f787c3ce610acbdb)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-16 17:05:233 INFO  HomePage :109 - Clicking on newsletterbox[[ChromeDriver: chrome on WINDOWS (2775617f2e3384d5f787c3ce610acbdb)] -> xpath: //input[@id='product_attribute_4_9']]
2022-05-16 17:05:310 INFO  HomePage :131 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (2775617f2e3384d5f787c3ce610acbdb)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 17:05:216 INFO  HomePage :135 - getting varify text product added tocart [[ChromeDriver: chrome on WINDOWS (2775617f2e3384d5f787c3ce610acbdb)] -> xpath: //p[text()='The product has been added to your ']]
2022-05-16 17:05:132 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:149 INFO  HomePage :102 - Clicking on ComputersTab[[ChromeDriver: chrome on WINDOWS (9a7810a9f2cc62301277e734cb8b9b5d)] -> xpath: //body/div[6]/div[2]/ul[1]/li[1]/a[1]]
2022-05-16 17:05:673 INFO  HomePage :43 - Clicking on DesktopLink[[ChromeDriver: chrome on WINDOWS (9a7810a9f2cc62301277e734cb8b9b5d)] -> xpath: //img[@title='Show products in category Desktops']]
2022-05-16 17:05:634 INFO  HomePage :67 - Clicking on Build your own computer[[ChromeDriver: chrome on WINDOWS (9a7810a9f2cc62301277e734cb8b9b5d)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-16 17:05:715 INFO  HomePage :85 - Selecting processorr from droppdown2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00] from dropdown [[ChromeDriver: chrome on WINDOWS (9a7810a9f2cc62301277e734cb8b9b5d)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 17:05:804 INFO  HomePage :90 - Selecting RAM fromdroppdown4GB [+$20.00] from dropdown [[ChromeDriver: chrome on WINDOWS (9a7810a9f2cc62301277e734cb8b9b5d)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 17:05:900 INFO  HomePage :99 - Clicking on HDD radios 400[[ChromeDriver: chrome on WINDOWS (9a7810a9f2cc62301277e734cb8b9b5d)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-16 17:05:967 INFO  HomePage :109 - Clicking on newsletterbox[[ChromeDriver: chrome on WINDOWS (9a7810a9f2cc62301277e734cb8b9b5d)] -> xpath: //input[@id='product_attribute_4_9']]
2022-05-16 17:05:40 INFO  HomePage :131 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (9a7810a9f2cc62301277e734cb8b9b5d)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 17:05:320 INFO  HomePage :135 - getting varify text product added tocart [[ChromeDriver: chrome on WINDOWS (9a7810a9f2cc62301277e734cb8b9b5d)] -> xpath: //p[text()='The product has been added to your ']]
2022-05-16 17:05:311 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:300 INFO  HomePage :102 - Clicking on ComputersTab[[ChromeDriver: chrome on WINDOWS (d8491e4eef351fc3aeefc3337320b184)] -> xpath: //body/div[6]/div[2]/ul[1]/li[1]/a[1]]
2022-05-16 17:05:902 INFO  HomePage :43 - Clicking on DesktopLink[[ChromeDriver: chrome on WINDOWS (d8491e4eef351fc3aeefc3337320b184)] -> xpath: //img[@title='Show products in category Desktops']]
2022-05-16 17:05:821 INFO  HomePage :67 - Clicking on Build your own computer[[ChromeDriver: chrome on WINDOWS (d8491e4eef351fc3aeefc3337320b184)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-16 17:05:901 INFO  HomePage :85 - Selecting processorr from droppdown2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00] from dropdown [[ChromeDriver: chrome on WINDOWS (d8491e4eef351fc3aeefc3337320b184)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 17:05:990 INFO  HomePage :90 - Selecting RAM fromdroppdown8GB [+$60.00] from dropdown [[ChromeDriver: chrome on WINDOWS (d8491e4eef351fc3aeefc3337320b184)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 17:05:79 INFO  HomePage :99 - Clicking on HDD radios 400[[ChromeDriver: chrome on WINDOWS (d8491e4eef351fc3aeefc3337320b184)] -> xpath: //input[@id='product_attribute_3_6']]
2022-05-16 17:05:151 INFO  HomePage :109 - Clicking on newsletterbox[[ChromeDriver: chrome on WINDOWS (d8491e4eef351fc3aeefc3337320b184)] -> xpath: //input[@id='product_attribute_4_9']]
2022-05-16 17:05:220 INFO  HomePage :131 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (d8491e4eef351fc3aeefc3337320b184)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 17:05:488 INFO  HomePage :135 - getting varify text product added tocart [[ChromeDriver: chrome on WINDOWS (d8491e4eef351fc3aeefc3337320b184)] -> xpath: //p[text()='The product has been added to your ']]
2022-05-16 17:05:481 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:673 INFO  LoginPage :59 - getting welcome text from [[ChromeDriver: chrome on WINDOWS (92bfe733ca64f5a7d51af14a5fbbb106)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-16 17:05:542 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:404 INFO  LoginPage :47 - Enter emailshruti2022@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (2fe1524a76f548a633314580d028900b)] -> id: Email]
2022-05-16 17:05:526 INFO  LoginPage :51 - Enter emailabc123 to email field [[ChromeDriver: chrome on WINDOWS (2fe1524a76f548a633314580d028900b)] -> xpath: //input[@id='Password']]
2022-05-16 17:05:619 INFO  LoginPage :55 - Clicking on login Button[[ChromeDriver: chrome on WINDOWS (2fe1524a76f548a633314580d028900b)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 17:05:110 INFO  LoginPage :63 - getting varify errormessage text from [[ChromeDriver: chrome on WINDOWS (2fe1524a76f548a633314580d028900b)] -> xpath: //body/div[6]/div[3]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/form[1]/div[1]]
2022-05-16 17:05:03 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:134 INFO  LoginPage :47 - Enter emailjalpanakrani@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (4f65c3a7653e877251a45a6b330645f6)] -> id: Email]
2022-05-16 17:05:249 INFO  LoginPage :51 - Enter emailjalpa21 to email field [[ChromeDriver: chrome on WINDOWS (4f65c3a7653e877251a45a6b330645f6)] -> xpath: //input[@id='Password']]
2022-05-16 17:05:341 INFO  LoginPage :55 - Clicking on login Button[[ChromeDriver: chrome on WINDOWS (4f65c3a7653e877251a45a6b330645f6)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 17:05:861 INFO  HomePage :162 - getting logout text from Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Log out')]'
2022-05-16 17:05:881 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:54 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:69 INFO  HomePage :143 - Clicking on Register Link[[ChromeDriver: chrome on WINDOWS (159030b086cb655b75e8460e2844d069)] -> link text: Register]
2022-05-16 17:05:95 INFO  HomePage :117 - getting verify Register Text  from [[ChromeDriver: chrome on WINDOWS (159030b086cb655b75e8460e2844d069)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-16 17:05:52 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:22 INFO  HomePage :143 - Clicking on Register Link[[ChromeDriver: chrome on WINDOWS (69bd2e7f9e78d79fb212007060967a78)] -> link text: Register]
2022-05-16 17:05:138 INFO  HomePage :169 - Clicking on Register Button[[ChromeDriver: chrome on WINDOWS (69bd2e7f9e78d79fb212007060967a78)] -> xpath: //button[@id='register-button']]
2022-05-16 17:05:160 INFO  HomePage :171 - getting first Name Error text from [[ChromeDriver: chrome on WINDOWS (69bd2e7f9e78d79fb212007060967a78)] -> xpath: //span[@id='FirstName-error']]
2022-05-16 17:05:197 INFO  HomePage :175 - getting last Name Error text from [[ChromeDriver: chrome on WINDOWS (69bd2e7f9e78d79fb212007060967a78)] -> xpath: //span[@id='LastName-error']]
2022-05-16 17:05:229 INFO  HomePage :179 - getting email Error text from [[ChromeDriver: chrome on WINDOWS (69bd2e7f9e78d79fb212007060967a78)] -> xpath: //span[@id='Email-error']]
2022-05-16 17:05:262 INFO  HomePage :183 - getting password Error text from [[ChromeDriver: chrome on WINDOWS (69bd2e7f9e78d79fb212007060967a78)] -> xpath: //span[@id='Password-error']]
2022-05-16 17:05:294 INFO  HomePage :187 - getting confirm Pw Error text from [[ChromeDriver: chrome on WINDOWS (69bd2e7f9e78d79fb212007060967a78)] -> xpath: //span[@id='ConfirmPassword-error']]
2022-05-16 17:05:130 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:168 INFO  HomePage :143 - Clicking on Register Link[[ChromeDriver: chrome on WINDOWS (bc7cc860362898c96e305caa84fc9207)] -> link text: Register]
2022-05-16 17:05:235 INFO  HomePage :126 - Clicking on female radio button[[ChromeDriver: chrome on WINDOWS (bc7cc860362898c96e305caa84fc9207)] -> xpath: //input[@id='gender-female']]
2022-05-16 17:05:336 INFO  HomePage :130 - Enter email Shruti to email field [[ChromeDriver: chrome on WINDOWS (bc7cc860362898c96e305caa84fc9207)] -> id: FirstName]
2022-05-16 17:05:435 INFO  HomePage :135 - Enter emailDevani to email field [[ChromeDriver: chrome on WINDOWS (bc7cc860362898c96e305caa84fc9207)] -> id: LastName]
2022-05-16 17:05:526 INFO  HomePage :140 - Selecting DateofBirth12 from dropdown [[ChromeDriver: chrome on WINDOWS (bc7cc860362898c96e305caa84fc9207)] -> xpath: //select[@name='DateOfBirthDay']]
2022-05-16 17:05:612 INFO  HomePage :146 - Selecting month11 from dropdown [[ChromeDriver: chrome on WINDOWS (bc7cc860362898c96e305caa84fc9207)] -> xpath: //select[@name='DateOfBirthMonth']]
2022-05-16 17:05:696 INFO  HomePage :150 - Selecting year1987 from dropdown [[ChromeDriver: chrome on WINDOWS (bc7cc860362898c96e305caa84fc9207)] -> xpath: //select[@name='DateOfBirthYear']]
2022-05-16 17:05:804 INFO  HomePage :155 - Enter emailshruti20221@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (bc7cc860362898c96e305caa84fc9207)] -> id: Email]
2022-05-16 17:05:903 INFO  HomePage :159 - Enter emailshruti2022 to email field [[ChromeDriver: chrome on WINDOWS (bc7cc860362898c96e305caa84fc9207)] -> xpath: //input[@id='Password']]
2022-05-16 17:05:09 INFO  HomePage :164 - Enter emailshruti2022 to email field [[ChromeDriver: chrome on WINDOWS (bc7cc860362898c96e305caa84fc9207)] -> id: ConfirmPassword]
2022-05-16 17:05:784 INFO  HomePage :169 - Clicking on Register Button[[ChromeDriver: chrome on WINDOWS (bc7cc860362898c96e305caa84fc9207)] -> xpath: //button[@id='register-button']]
2022-05-16 17:05:804 INFO  HomePage :117 - getting verify Register Text  from [[ChromeDriver: chrome on WINDOWS (bc7cc860362898c96e305caa84fc9207)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-16 17:05:427 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:36 INFO  HomePage :102 - Clicking on ComputersTab[[ChromeDriver: chrome on WINDOWS (ecf01cf9547ff95f31d509178cb1cc4b)] -> xpath: //body/div[6]/div[2]/ul[1]/li[1]/a[1]]
2022-05-16 17:05:71 INFO  HomePage :38 - getting varify computerText [[ChromeDriver: chrome on WINDOWS (ecf01cf9547ff95f31d509178cb1cc4b)] -> xpath: //h1[contains(text(),'Computers')]]
2022-05-16 17:05:892 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:695 INFO  HomePage :102 - Clicking on ComputersTab[[ChromeDriver: chrome on WINDOWS (876f69c873a8ab9c7177c2c0d6cbed3a)] -> xpath: //body/div[6]/div[2]/ul[1]/li[1]/a[1]]
2022-05-16 17:05:236 INFO  HomePage :43 - Clicking on DesktopLink[[ChromeDriver: chrome on WINDOWS (876f69c873a8ab9c7177c2c0d6cbed3a)] -> xpath: //img[@title='Show products in category Desktops']]
2022-05-16 17:05:263 INFO  HomePage :46 - getting verify Desktop text from [[ChromeDriver: chrome on WINDOWS (876f69c873a8ab9c7177c2c0d6cbed3a)] -> xpath: //h1[contains(text(),'Desktops')]]
2022-05-16 17:05:58 INFO  ManageDriver :32 - Launching Chrome Browser
2022-05-16 17:05:435 INFO  HomePage :102 - Clicking on ComputersTab[[ChromeDriver: chrome on WINDOWS (f778106778258b11b12ad656da9201be)] -> xpath: //body/div[6]/div[2]/ul[1]/li[1]/a[1]]
2022-05-16 17:05:937 INFO  HomePage :43 - Clicking on DesktopLink[[ChromeDriver: chrome on WINDOWS (f778106778258b11b12ad656da9201be)] -> xpath: //img[@title='Show products in category Desktops']]
2022-05-16 17:05:896 INFO  HomePage :67 - Clicking on Build your own computer[[ChromeDriver: chrome on WINDOWS (f778106778258b11b12ad656da9201be)] -> xpath: //body/div[6]/div[3]/div[1]/div[3]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/h2[1]/a[1]]
2022-05-16 17:05:998 INFO  HomePage :85 - Selecting processorr from droppdown2.2 GHz Intel Pentium Dual-Core E2200 from dropdown [[ChromeDriver: chrome on WINDOWS (f778106778258b11b12ad656da9201be)] -> xpath: //select[@id='product_attribute_1']]
